epoch,sac/log_pi,sac/policy_loss,sac/qf1_loss,sac/qf2_loss,sac/alpha_loss,sac/alpha,sac/average_qf1,sac/average_qf2,sac/average_target_q,sac/total_steps,sac/cql/cql_std_q1,sac/cql/cql_std_q2,sac/cql/cql_q1_rand,sac/cql/cql_q2_rand,sac/cql/cql_min_qf1_loss,sac/cql/cql_min_qf2_loss,sac/cql/cql_qf1_diff,sac/cql/cql_qf2_diff,sac/cql/cql_q1_current_actions,sac/cql/cql_q2_current_actions,sac/cql/cql_q1_next_actions,sac/cql/cql_q2_next_actions,sac/cql/alpha_prime_loss,sac/cql/alpha_prime,average_return,average_traj_length,average_normalizd_return,train_time,eval_time,epoch_time
1070,3.1558244228363037,-255.71524047851562,3.679847240447998,3.6614224910736084,0.16304679214954376,0.35121771693229675,256.62689208984375,256.63934326171875,255.41220092773438,1071000,6.906834602355957,6.787839889526367,244.27452087402344,244.50634765625,6.874898910522461,7.162301540374756,1.3749797344207764,1.4324603080749512,257.21966552734375,257.2383117675781,254.8489227294922,254.8839874267578,0.0,0.0,3214.0925,1000.0,0.9937910968554284,23.399600982666016,1.6450881958007812e-05,23.399617433547974
1071,3.0470566749572754,-241.65017700195312,5.042508125305176,5.284992218017578,0.049188774079084396,0.3515828549861908,242.90481567382812,242.61708068847656,241.7285614013672,1072000,6.971141338348389,7.069401264190674,230.29910278320312,229.8646697998047,6.767510414123535,7.0081024169921875,1.3535020351409912,1.4016205072402954,243.4340362548828,243.1740264892578,241.37930297851562,241.106201171875,0.0,0.0,3214.0925,1000.0,0.9937910968554284,26.197078227996826,1.4781951904296875e-05,26.19709300994873
1072,3.035459518432617,-247.51882934570312,3.537234306335449,3.398010730743408,0.03708910569548607,0.3513532876968384,248.47012329101562,248.53851318359375,247.85287475585938,1073000,7.089230537414551,7.159501075744629,235.6810760498047,235.50527954101562,6.7788543701171875,6.186065673828125,1.3557708263397217,1.237213134765625,249.0630645751953,249.03758239746094,246.6326446533203,246.60635375976562,0.0,0.0,3214.0925,1000.0,0.9937910968554284,23.855310916900635,6.9141387939453125e-06,23.85531783103943
1073,3.0642943382263184,-254.49034118652344,3.49367356300354,3.627091646194458,0.06721354275941849,0.35154908895492554,255.608154296875,255.43716430664062,254.13113403320312,1074000,7.101600646972656,6.978959083557129,242.86181640625,242.87876892089844,6.987586975097656,7.062525749206543,1.397517442703247,1.4125051498413086,256.1153259277344,255.9439697265625,253.86045837402344,253.598876953125,0.0,0.0,3214.0925,1000.0,0.9937910968554284,25.257503986358643,1.52587890625e-05,25.257519245147705
1074,3.152693510055542,-245.97293090820312,2.664320468902588,2.7369134426116943,0.15914152562618256,0.3526678681373596,247.0211181640625,247.10610961914062,247.36636352539062,1075000,7.150513648986816,7.232237815856934,233.924560546875,233.8550567626953,5.871903896331787,5.889747142791748,1.1743807792663574,1.1779494285583496,247.4677276611328,247.5752410888672,244.91665649414062,245.13125610351562,0.0,0.0,3214.0925,1000.0,0.9937910968554284,21.473418951034546,1.2159347534179688e-05,21.47343111038208
1075,2.858273506164551,-253.13497924804688,2.4198012351989746,2.4474751949310303,-0.14819368720054626,0.35146957635879517,253.87130737304688,254.0961456298828,253.68917846679688,1076000,6.965982913970947,6.993185043334961,241.4183807373047,241.64602661132812,7.318260669708252,7.810502052307129,1.4636521339416504,1.5621004104614258,254.45556640625,254.75662231445312,252.012939453125,252.4091796875,0.0,0.0,3214.0925,1000.0,0.9937910968554284,22.78108811378479,7.867813110351562e-06,22.7810959815979
1076,2.8761355876922607,-253.72467041015625,2.1245760917663574,2.333930730819702,-0.12970247864723206,0.3509428799152374,254.48333740234375,255.13699340820312,255.12234497070312,1077000,7.089442729949951,7.024526596069336,241.580078125,242.32627868652344,7.069921970367432,7.1954450607299805,1.4139844179153442,1.439089059829712,254.893310546875,255.61387634277344,252.6104736328125,253.2699737548828,0.0,0.0,3214.0925,1000.0,0.9937910968554284,24.88281273841858,1.1920928955078125e-05,24.882824659347534
1077,2.8915772438049316,-240.79554748535156,3.1590473651885986,2.9714813232421875,-0.11326898634433746,0.35179775953292847,241.81369018554688,241.6227264404297,240.9249267578125,1078000,6.900688171386719,6.869728088378906,229.35888671875,229.2310333251953,7.242946147918701,7.70963191986084,1.4485892057418823,1.541926383972168,242.2679443359375,242.1346435546875,240.3189239501953,240.1990966796875,0.0,0.0,3214.0925,1000.0,0.9937910968554284,25.336918354034424,1.2874603271484375e-05,25.336931228637695
1078,3.0875496864318848,-250.3645782470703,3.061659097671509,2.7637078762054443,0.09157223999500275,0.3513588607311249,251.52308654785156,251.47845458984375,251.66123962402344,1079000,7.0563225746154785,7.027918815612793,238.6347198486328,238.691650390625,6.089395523071289,6.670456886291504,1.217879056930542,1.3340914249420166,251.86668395996094,251.9260711669922,249.6021270751953,249.70518493652344,0.0,0.0,3214.0925,1000.0,0.9937910968554284,25.912829637527466,6.4373016357421875e-06,25.9128360748291
1079,3.0919601917266846,-250.84703063964844,2.693295955657959,2.6574254035949707,0.09582488238811493,0.35273972153663635,252.01669311523438,251.65582275390625,251.44699096679688,1080000,7.3403167724609375,7.201923847198486,238.68994140625,238.61399841308594,6.217475891113281,6.753255844116211,1.243495225906372,1.3506511449813843,252.5349578857422,252.2470703125,249.9846649169922,249.76072692871094,0.0,0.0,2768.108,864.2,0.8567577421954832,22.46170711517334,5.69955587387085,28.16126298904419
1080,3.219351291656494,-244.6760711669922,2.8676304817199707,3.321329116821289,0.22878322005271912,0.3523962199687958,245.8039093017578,245.44656372070312,246.87210083007812,1081000,6.799651145935059,6.9207072257995605,233.60069274902344,232.94668579101562,6.746363162994385,6.628877639770508,1.349272608757019,1.3257755041122437,246.40794372558594,245.99258422851562,244.01841735839844,243.67845153808594,0.0,0.0,2768.108,864.2,0.8567577421954832,22.49861454963684,1.1444091796875e-05,22.498625993728638
1081,3.1807167530059814,-245.0672149658203,2.969606876373291,2.782332420349121,0.1880568265914917,0.3532369136810303,246.16793823242188,246.03575134277344,244.94216918945312,1082000,7.019792556762695,6.953316688537598,233.34805297851562,233.29539489746094,5.801408767700195,5.94618034362793,1.160281777381897,1.189236044883728,246.68276977539062,246.53604125976562,243.96104431152344,243.7790985107422,0.0,0.0,2768.108,864.2,0.8567577421954832,23.295660495758057,5.7220458984375e-06,23.295666217803955
1082,3.1338400840759277,-251.13720703125,2.6625561714172363,3.1887240409851074,0.14061176776885986,0.3497296869754791,252.07626342773438,252.107666015625,251.5207977294922,1083000,6.995849132537842,7.073317527770996,239.4071502685547,239.3633270263672,6.323204517364502,6.925545692443848,1.2646409273147583,1.3851091861724854,252.54331970214844,252.6870574951172,250.02212524414062,250.30772399902344,0.0,0.0,2768.108,864.2,0.8567577421954832,25.844528913497925,1.1682510375976562e-05,25.8445405960083
1083,2.881000518798828,-248.0911865234375,4.963876724243164,4.295626640319824,-0.12436239421367645,0.35166800022125244,249.13934326171875,249.25296020507812,249.31124877929688,1084000,7.38003396987915,7.209016799926758,235.80191040039062,236.11367797851562,6.250643730163574,6.1340131759643555,1.2501287460327148,1.2268025875091553,249.6088409423828,249.66421508789062,246.97305297851562,247.0483856201172,0.0,0.0,2768.108,864.2,0.8567577421954832,25.6256046295166,1.4781951904296875e-05,25.625619411468506
1084,3.0148887634277344,-252.0842742919922,3.390793800354004,2.473451614379883,0.015492849051952362,0.353254109621048,252.92129516601562,253.34158325195312,252.9805908203125,1085000,6.8483662605285645,6.856197357177734,240.3233184814453,240.7009735107422,6.496945381164551,6.538539409637451,1.299389123916626,1.3077079057693481,253.36680603027344,253.7927703857422,251.0056915283203,251.40745544433594,0.0,0.0,2768.108,864.2,0.8567577421954832,24.56370449066162,1.71661376953125e-05,24.563721656799316
1085,2.9634780883789062,-248.32638549804688,3.132636547088623,3.477600574493408,-0.03785330057144165,0.3547087609767914,249.29559326171875,249.4853515625,249.3478546142578,1086000,7.275852203369141,7.180584907531738,236.11289978027344,236.3596954345703,5.869452953338623,6.043828964233398,1.1738905906677246,1.2087657451629639,249.779296875,249.9710693359375,247.2676239013672,247.4818878173828,0.0,0.0,2768.108,864.2,0.8567577421954832,22.313239336013794,6.67572021484375e-06,22.31324601173401
1086,2.737661838531494,-247.8524169921875,3.2814173698425293,2.8046586513519287,-0.2703532576560974,0.35680967569351196,248.79507446289062,249.23109436035156,249.6742401123047,1087000,6.939491271972656,6.938117980957031,236.1157684326172,236.4695587158203,6.866257190704346,6.655457019805908,1.3732514381408691,1.3310914039611816,249.24644470214844,249.6049346923828,246.8861541748047,247.3261260986328,0.0,0.0,2768.108,864.2,0.8567577421954832,21.77991795539856,1.0967254638671875e-05,21.7799289226532
1087,3.1702756881713867,-249.40560913085938,3.55393123626709,2.55755615234375,0.17687082290649414,0.35390305519104004,250.3068084716797,250.65121459960938,251.46890258789062,1088000,7.317422866821289,7.328799247741699,237.0911102294922,237.41079711914062,6.353949546813965,6.811875820159912,1.2707898616790771,1.3623751401901245,250.7489776611328,251.1342315673828,248.24839782714844,248.76817321777344,0.0,0.0,2768.108,864.2,0.8567577421954832,26.347968101501465,1.0251998901367188e-05,26.347978353500366
1088,3.1263208389282227,-253.24949645996094,4.190020561218262,3.600309133529663,0.13125985860824585,0.35377365350723267,254.16197204589844,254.22271728515625,254.13970947265625,1089000,7.070481777191162,7.148475646972656,241.45347595214844,241.32839965820312,6.565699577331543,6.596822738647461,1.3131399154663086,1.3193645477294922,254.7442169189453,254.80801391601562,252.4995574951172,252.54092407226562,0.0,0.0,2768.108,864.2,0.8567577421954832,23.528807878494263,6.67572021484375e-06,23.528814554214478
1089,3.0202255249023438,-247.6940155029297,2.868656873703003,2.7079074382781982,0.021110426634550095,0.3521285057067871,248.81222534179688,248.77206420898438,248.0602264404297,1090000,6.964435577392578,6.98037576675415,236.2202606201172,236.08609008789062,6.306458473205566,6.147708892822266,1.261291742324829,1.2295417785644531,249.2435302734375,249.1611785888672,246.67080688476562,246.73838806152344,0.0,0.0,3234.5366,1000.0,1.0000727042055222,26.370493173599243,7.108871936798096,33.47936511039734
1090,3.2388384342193604,-252.40553283691406,4.030120849609375,4.1746697425842285,0.25046306848526,0.35040295124053955,253.73902893066406,253.28538513183594,253.2776641845703,1091000,7.118221282958984,7.098507881164551,240.7294921875,240.36148071289062,5.709420204162598,6.39705753326416,1.1418840885162354,1.2794115543365479,254.1798858642578,253.81968688964844,251.8724365234375,251.5489959716797,0.0,0.0,3234.5366,1000.0,1.0000727042055222,22.66076374053955,6.4373016357421875e-06,22.660770177841187
1091,3.0720572471618652,-250.1068115234375,3.0715551376342773,2.811582565307617,0.07595649361610413,0.3485022187232971,251.138671875,251.32192993164062,251.8243408203125,1092000,7.314149379730225,7.211399555206299,237.76480102539062,238.016357421875,5.348033905029297,5.442880630493164,1.0696067810058594,1.088576078414917,251.5936737060547,251.74864196777344,249.2159881591797,249.35791015625,0.0,0.0,3234.5366,1000.0,1.0000727042055222,22.000869750976562,1.52587890625e-05,22.000885009765625
1092,2.9243597984313965,-251.36386108398438,2.65805721282959,2.367349863052368,-0.07931649684906006,0.3504266142845154,252.229248046875,252.46145629882812,252.14730834960938,1093000,6.741961479187012,6.691527366638184,240.1172332763672,240.4146728515625,7.3913092613220215,7.818595886230469,1.4782618284225464,1.5637191534042358,252.72471618652344,252.96337890625,250.38938903808594,250.72427368164062,0.0,0.0,3234.5366,1000.0,1.0000727042055222,25.196929931640625,1.7642974853515625e-05,25.19694757461548
1093,2.883983612060547,-247.97113037109375,3.2980775833129883,3.2969307899475098,-0.12167128175497055,0.3503784239292145,249.27297973632812,248.897705078125,249.77854919433594,1094000,6.978750228881836,6.929235458374023,236.56333923339844,236.3570098876953,5.851315498352051,6.156706809997559,1.1702630519866943,1.2313413619995117,249.7316436767578,249.35794067382812,247.5302734375,247.21238708496094,0.0,0.0,3234.5366,1000.0,1.0000727042055222,24.78255295753479,1.0013580322265625e-05,24.782562971115112
1094,3.107943534851074,-253.66748046875,2.599677562713623,2.7821719646453857,0.11315320432186127,0.3505460023880005,254.618408203125,254.47911071777344,253.98599243164062,1095000,7.104150772094727,7.1630144119262695,241.9513702392578,241.58328247070312,7.157010078430176,7.04039192199707,1.4314019680023193,1.4080784320831299,255.2611846923828,255.08779907226562,252.96670532226562,252.91787719726562,0.0,0.0,3234.5366,1000.0,1.0000727042055222,26.891417741775513,6.198883056640625e-06,26.89142394065857
1095,3.1448159217834473,-240.13772583007812,2.575678825378418,2.6879374980926514,0.15085729956626892,0.3528476357460022,241.20632934570312,240.9761199951172,241.95022583007812,1096000,7.318885803222656,7.244210243225098,227.860595703125,227.6509246826172,6.226168632507324,6.215058326721191,1.2452337741851807,1.243011713027954,241.769775390625,241.51182556152344,239.26426696777344,239.0854034423828,0.0,0.0,3234.5366,1000.0,1.0000727042055222,22.308741331100464,5.7220458984375e-06,22.308747053146362
1096,3.072603702545166,-256.0527648925781,2.5976221561431885,2.7826128005981445,0.07611784338951111,0.35049721598625183,257.10528564453125,257.2338562011719,257.23663330078125,1097000,7.253377914428711,7.267995834350586,243.8828582763672,243.95120239257812,5.98931884765625,6.078268051147461,1.1978638172149658,1.215653657913208,257.54736328125,257.6922912597656,255.1136932373047,255.2079620361328,0.0,0.0,3234.5366,1000.0,1.0000727042055222,23.28983736038208,2.8133392333984375e-05,23.289865493774414
1097,2.760850191116333,-249.43423461914062,2.6722488403320312,2.980592727661133,-0.24724151194095612,0.3556405007839203,250.37399291992188,250.35939025878906,249.6103057861328,1098000,7.000612735748291,6.863285064697266,237.75942993164062,237.9849090576172,7.24323034286499,7.139894962310791,1.448646068572998,1.4279789924621582,250.9340362548828,250.89404296875,248.710205078125,248.7319793701172,0.0,0.0,3234.5366,1000.0,1.0000727042055222,23.82377290725708,1.2159347534179688e-05,23.823785066604614
1098,2.81023907661438,-251.43551635742188,2.5787603855133057,2.7251968383789062,-0.1977604329586029,0.35269370675086975,252.2518310546875,252.3886260986328,251.58389282226562,1099000,7.037096977233887,6.960333347320557,239.6462860107422,239.87393188476562,7.796477317810059,7.408312797546387,1.559295415878296,1.4816625118255615,252.8623046875,252.91014099121094,250.6490020751953,250.68753051757812,0.0,0.0,3234.5366,1000.0,1.0000727042055222,26.392600297927856,1.0251998901367188e-05,26.392610549926758
1099,2.982455015182495,-254.4515380859375,2.7148585319519043,2.3619441986083984,-0.018204567953944206,0.35430678725242615,255.37884521484375,255.6605682373047,256.9808654785156,1100000,7.1789140701293945,7.181036472320557,242.37583923339844,242.5409393310547,6.202553749084473,6.045135498046875,1.2405107021331787,1.2090270519256592,255.8375244140625,256.1005554199219,253.303955078125,253.64614868164062,0.0,0.0,2344.7568,726.8,0.7266789476224569,25.63034176826477,6.27875018119812,31.90909194946289
1100,2.7846367359161377,-246.37301635742188,2.911957263946533,3.124011993408203,-0.22554856538772583,0.35088589787483215,247.1119384765625,247.51278686523438,246.429443359375,1101000,6.9248809814453125,6.677055835723877,234.7627410888672,235.55052185058594,7.852677345275879,8.020837783813477,1.57053542137146,1.6041674613952637,247.64854431152344,248.03604125976562,245.3706817626953,245.81851196289062,0.0,0.0,2344.7568,726.8,0.7266789476224569,22.682798385620117,6.67572021484375e-06,22.682805061340332
1101,2.8753185272216797,-234.38111877441406,3.4305977821350098,3.0994534492492676,-0.1304537057876587,0.351237028837204,235.28121948242188,235.21047973632812,237.4227294921875,1102000,6.249284744262695,6.277247428894043,224.1820831298828,223.94786071777344,8.51484203338623,8.761515617370605,1.7029684782028198,1.752303123474121,235.77500915527344,235.7328643798828,233.3722381591797,233.4180145263672,0.0,0.0,2344.7568,726.8,0.7266789476224569,21.600148677825928,1.3113021850585938e-05,21.60016179084778
1102,3.0485177040100098,-250.94012451171875,3.3927812576293945,3.141313076019287,0.05021785944700241,0.35521090030670166,251.96038818359375,251.63137817382812,251.30404663085938,1103000,7.16097354888916,7.036733627319336,239.15733337402344,239.03062438964844,7.138544082641602,7.2464189529418945,1.4277088642120361,1.4492838382720947,252.57485961914062,252.26040649414062,250.3052215576172,250.0419921875,0.0,0.0,2344.7568,726.8,0.7266789476224569,21.386130571365356,2.193450927734375e-05,21.386152505874634
1103,3.1351845264434814,-249.13201904296875,3.2456321716308594,3.341403007507324,0.14084024727344513,0.35280609130859375,250.29232788085938,250.08224487304688,252.42481994628906,1104000,6.918868541717529,7.022223472595215,237.70481872558594,237.2646942138672,5.955056190490723,5.938745021820068,1.1910111904144287,1.1877490282058716,250.8148956298828,250.61001586914062,248.19033813476562,247.95913696289062,0.0,0.0,2344.7568,726.8,0.7266789476224569,26.850274562835693,2.1696090698242188e-05,26.85029625892639
1104,2.8151628971099854,-256.5702819824219,2.977381944656372,3.7494654655456543,-0.1924181878566742,0.3530961573123932,257.545654296875,257.4753723144531,256.62689208984375,1105000,6.64518928527832,6.658113479614258,245.6260986328125,245.56028747558594,7.020179748535156,7.105788230895996,1.4040359258651733,1.4211575984954834,258.11669921875,258.04559326171875,255.52781677246094,255.4539031982422,0.0,0.0,2344.7568,726.8,0.7266789476224569,24.412971019744873,1.1444091796875e-05,24.41298246383667
1105,2.974808692932129,-253.20205688476562,2.8362345695495605,2.839142322540283,-0.026293039321899414,0.3521353602409363,254.2869110107422,254.0172882080078,254.47171020507812,1106000,7.218935012817383,7.121087074279785,241.3699188232422,241.18272399902344,7.004603385925293,6.707488059997559,1.4009206295013428,1.3414976596832275,254.82400512695312,254.5203094482422,252.58218383789062,252.2165069580078,0.0,0.0,2344.7568,726.8,0.7266789476224569,26.04908275604248,5.9604644775390625e-06,26.049088716506958
1106,2.9152119159698486,-249.25628662109375,2.676461935043335,2.9523961544036865,-0.0881933942437172,0.35339733958244324,250.1954803466797,250.11573791503906,249.3536376953125,1107000,6.917754650115967,6.965302467346191,237.7880859375,237.5780029296875,7.040102958679199,6.932247161865234,1.4080206155776978,1.3864494562149048,250.8043975830078,250.673095703125,248.61607360839844,248.4431915283203,0.0,0.0,2344.7568,726.8,0.7266789476224569,22.1454119682312,9.775161743164062e-06,22.145421743392944
1107,2.9440624713897705,-254.44100952148438,2.694589376449585,2.739734172821045,-0.058212559670209885,0.353217214345932,255.2314453125,255.28558349609375,254.6961669921875,1108000,7.050544738769531,6.910769462585449,242.7703094482422,243.0835723876953,7.5871806144714355,8.065791130065918,1.517436146736145,1.6131582260131836,255.8702392578125,255.9413604736328,253.9225311279297,253.98387145996094,0.0,0.0,2344.7568,726.8,0.7266789476224569,21.186404705047607,1.2874603271484375e-05,21.18641757965088
1108,2.9942147731781006,-248.27374267578125,2.926335334777832,2.846705913543701,-0.006035938858985901,0.35227686166763306,249.16184997558594,249.5692138671875,248.71432495117188,1109000,6.946359157562256,6.979974269866943,236.61241149902344,236.9867706298828,7.082813262939453,7.169212341308594,1.4165626764297485,1.433842420578003,249.569091796875,250.0140380859375,247.3117218017578,247.8143768310547,0.0,0.0,2344.7568,726.8,0.7266789476224569,23.044145345687866,9.059906005859375e-06,23.044154405593872
1109,3.185194492340088,-254.10806274414062,2.7310709953308105,2.9720287322998047,0.19297873973846436,0.3527365028858185,255.28793334960938,255.29473876953125,254.81997680664062,1110000,7.15673303604126,7.142026901245117,242.1591339111328,242.0615997314453,4.733484268188477,4.718579292297363,0.9466968774795532,0.9437158703804016,255.6568145751953,255.61839294433594,253.2723846435547,253.2308349609375,0.0,0.0,1043.2281,330.4,0.32677119423472906,25.43807864189148,2.1780920028686523,27.616170644760132
1110,3.1487889289855957,-249.44461059570312,2.0507054328918457,2.55283784866333,0.15517157316207886,0.3524320721626282,250.515869140625,250.51644897460938,249.81373596191406,1111000,7.034299850463867,7.018218517303467,237.7389373779297,237.74070739746094,6.766811370849609,6.913754940032959,1.3533623218536377,1.3827509880065918,250.94692993164062,251.002685546875,248.6576690673828,248.6396026611328,0.0,0.0,1043.2281,330.4,0.32677119423472906,25.998615980148315,6.198883056640625e-06,25.998622179031372
1111,3.168623924255371,-255.707763671875,2.617415189743042,2.4684813022613525,0.1761142611503601,0.35189542174339294,257.1124572753906,256.50738525390625,257.37994384765625,1112000,7.326563835144043,7.182603359222412,243.805908203125,243.455810546875,5.622513771057129,6.030839920043945,1.1245027780532837,1.2061679363250732,257.6257019042969,257.0140380859375,254.79283142089844,254.23135375976562,0.0,0.0,1043.2281,330.4,0.32677119423472906,23.671337366104126,1.1682510375976562e-05,23.671349048614502
1112,2.9827001094818115,-250.25518798828125,2.8998332023620605,2.957892417907715,-0.01798882894217968,0.3535155653953552,251.16612243652344,251.66835021972656,250.70147705078125,1113000,7.273166179656982,7.26925802230835,237.7670440673828,238.17919921875,5.804880142211914,5.554845809936523,1.1609760522842407,1.1109691858291626,251.5492706298828,251.981689453125,249.28433227539062,249.6431121826172,0.0,0.0,1043.2281,330.4,0.32677119423472906,22.20606303215027,1.0728836059570312e-05,22.206073760986328
1113,3.219277858734131,-246.20889282226562,2.9526214599609375,2.6182689666748047,0.22686931490898132,0.35536131262779236,247.36585998535156,247.25228881835938,247.28982543945312,1114000,6.910767555236816,7.035821437835693,234.63027954101562,234.2823486328125,5.4714460372924805,5.673346996307373,1.0942891836166382,1.1346694231033325,247.7232208251953,247.67747497558594,245.21629333496094,245.04051208496094,0.0,0.0,1043.2281,330.4,0.32677119423472906,21.974374532699585,1.0013580322265625e-05,21.974384546279907
1114,2.960145950317383,-247.06851196289062,3.2321035861968994,3.624617099761963,-0.04137273132801056,0.354126900434494,248.2044677734375,248.10372924804688,248.55184936523438,1115000,6.756847381591797,6.781692981719971,235.9627227783203,235.8323211669922,6.281537055969238,6.520514011383057,1.2563073635101318,1.3041027784347534,248.67288208007812,248.656494140625,246.11900329589844,246.07005310058594,0.0,0.0,1043.2281,330.4,0.32677119423472906,26.604368925094604,5.9604644775390625e-06,26.604374885559082
1115,2.858640670776367,-243.31622314453125,3.097787380218506,3.1535744667053223,-0.14695784449577332,0.35359466075897217,244.2457275390625,244.11447143554688,245.2334442138672,1116000,6.63287353515625,6.548840522766113,232.21104431152344,232.19873046875,6.710369110107422,6.876115798950195,1.3420737981796265,1.375223159790039,244.78306579589844,244.6925506591797,242.4426727294922,242.307861328125,0.0,0.0,1043.2281,330.4,0.32677119423472906,23.848222970962524,1.430511474609375e-05,23.84823727607727
1116,3.1273763179779053,-245.91036987304688,4.988149642944336,4.275104522705078,0.13353408873081207,0.35051822662353516,246.92259216308594,247.00857543945312,247.53701782226562,1117000,6.915826797485352,6.8388261795043945,234.32022094726562,234.6049346923828,6.443438529968262,6.816235542297363,1.2886877059936523,1.3632471561431885,247.3620147705078,247.49095153808594,244.9599151611328,245.1398468017578,0.0,0.0,1043.2281,330.4,0.32677119423472906,26.284262657165527,5.9604644775390625e-06,26.284268617630005
1117,3.0141372680664062,-255.1915740966797,2.2919769287109375,2.6627588272094727,0.014710821211338043,0.3532530963420868,256.0705871582031,256.256103515625,256.92828369140625,1118000,7.257966995239258,7.31199312210083,242.9443359375,242.92202758789062,6.255643367767334,6.012912750244141,1.2511286735534668,1.202582597732544,256.6243591308594,256.7735290527344,254.1427764892578,254.2257843017578,0.0,0.0,1043.2281,330.4,0.32677119423472906,23.088111400604248,9.775161743164062e-06,23.08812117576599
1118,3.3583641052246094,-252.00160217285156,3.0838494300842285,3.218970775604248,0.37329792976379395,0.3528643250465393,253.1189727783203,253.03805541992188,254.5542449951172,1119000,7.317296504974365,7.2987589836120605,239.79698181152344,239.7467498779297,5.410662651062012,5.505588531494141,1.0821325778961182,1.101117730140686,253.5455780029297,253.50498962402344,251.0412139892578,251.0481719970703,0.0,0.0,1043.2281,330.4,0.32677119423472906,21.90790557861328,6.4373016357421875e-06,21.907912015914917
1119,3.0821423530578613,-246.4338836669922,2.895991563796997,3.4972822666168213,0.08512342721223831,0.354768306016922,247.299560546875,247.34481811523438,246.97805786132812,1120000,7.152824878692627,7.158191680908203,234.55894470214844,234.5896759033203,6.827268123626709,7.203178882598877,1.3654536008834839,1.4406358003616333,247.89773559570312,248.01451110839844,245.89566040039062,245.96914672851562,0.0,0.0,3208.502,1000.0,0.9920732762140538,23.916980743408203,9.93028473854065,33.84726548194885
1120,3.2641263008117676,-250.24871826171875,3.0497994422912598,3.0755083560943604,0.27430880069732666,0.35396695137023926,251.02740478515625,251.21578979492188,251.44061279296875,1121000,7.2030029296875,7.20170783996582,238.00791931152344,238.11880493164062,6.540877342224121,6.404864311218262,1.3081754446029663,1.2809728384017944,251.6496124267578,251.8310546875,248.7412567138672,248.94677734375,0.0,0.0,3208.502,1000.0,0.9920732762140538,25.59162163734436,3.647804260253906e-05,25.591658115386963
1121,3.03402042388916,-246.084716796875,3.031888961791992,2.868497133255005,0.03529999405145645,0.3542993664741516,246.94540405273438,247.04122924804688,246.40780639648438,1122000,7.0973005294799805,7.079496383666992,234.11148071289062,234.1558837890625,6.171860694885254,5.990347862243652,1.2343721389770508,1.1980695724487305,247.57054138183594,247.6268310546875,245.05442810058594,245.0714874267578,0.0,0.0,3208.502,1000.0,0.9920732762140538,25.87208080291748,6.198883056640625e-06,25.872087001800537
1122,2.9234414100646973,-254.67979431152344,2.5527663230895996,2.8275890350341797,-0.0793275386095047,0.354812353849411,255.7979736328125,255.62399291992188,256.990234375,1123000,7.046620845794678,7.22540807723999,242.9940948486328,242.523681640625,5.88892936706543,6.091736793518066,1.177785873413086,1.2183473110198975,256.32672119140625,256.12384033203125,253.5996856689453,253.44021606445312,0.0,0.0,3208.502,1000.0,0.9920732762140538,23.84194278717041,8.821487426757812e-06,23.841951608657837
1123,2.9893531799316406,-246.08615112304688,2.856975555419922,2.742042064666748,-0.01098509132862091,0.35637688636779785,247.32315063476562,246.95751953125,247.54359436035156,1124000,7.043470859527588,6.922463893890381,234.49827575683594,234.3986358642578,6.337719440460205,6.903604507446289,1.267543911933899,1.380720853805542,247.75303649902344,247.43362426757812,245.3496856689453,245.1298370361328,0.0,0.0,3208.502,1000.0,0.9920732762140538,21.75615096092224,1.4543533325195312e-05,21.756165504455566
1124,3.043027877807617,-249.83409118652344,2.7945947647094727,2.9479854106903076,0.04469072446227074,0.3539336323738098,250.7449951171875,250.71609497070312,250.23980712890625,1125000,6.898876190185547,7.033330917358398,238.38247680664062,238.02232360839844,6.888692378997803,6.955349922180176,1.3777384757995605,1.391070008277893,251.3480987548828,251.32933044433594,249.1640167236328,249.0515594482422,0.0,0.0,3208.502,1000.0,0.9920732762140538,24.40132761001587,1.239776611328125e-05,24.401340007781982
1125,3.065276622772217,-251.49069213867188,2.873929500579834,3.256227493286133,0.06822019815444946,0.3516583740711212,252.37586975097656,252.7376708984375,252.3653564453125,1126000,7.114983558654785,7.105067253112793,239.5320281982422,239.86680603027344,5.787383079528809,5.744157791137695,1.1574766635894775,1.1488316059112549,252.81689453125,253.1737823486328,250.4630889892578,250.86119079589844,0.0,0.0,3208.502,1000.0,0.9920732762140538,26.397234439849854,1.33514404296875e-05,26.397247791290283
1126,3.097414970397949,-255.63746643066406,3.431572198867798,4.466228008270264,0.10026636719703674,0.35726791620254517,256.5731201171875,256.82293701171875,257.47393798828125,1127000,7.520442962646484,7.600732803344727,242.9402313232422,243.1005096435547,6.3228440284729,6.452293872833252,1.26456880569458,1.2904587984085083,257.0843200683594,257.3127746582031,254.7288055419922,255.03746032714844,0.0,0.0,3208.502,1000.0,0.9920732762140538,26.13361644744873,1.7404556274414062e-05,26.133633852005005
1127,2.9821434020996094,-248.98184204101562,3.457688331604004,3.0560107231140137,-0.018599793314933777,0.3528827726840973,249.91773986816406,250.05538940429688,249.13575744628906,1128000,7.05560827255249,7.104686737060547,237.2381134033203,237.32437133789062,6.688462257385254,7.308380126953125,1.3376924991607666,1.461676001548767,250.4391326904297,250.63182067871094,247.9388885498047,248.0900421142578,0.0,0.0,3208.502,1000.0,0.9920732762140538,24.35346531867981,9.5367431640625e-06,24.353474855422974
